Num,Timestamp,Current_J0,Temperature_T0,Speed_J0,Tool_current,cycle ,grip_lost
2233,"""2022-10-26T08:55:35.850Z""",0.00938479,33.625,0,0.080779314,84,FALSE
2234,"""2022-10-26T08:55:36.850Z""",-0.287952304,33.625,-0.110078588,0.078912735,84,FALSE
2235,"""2022-10-26T08:55:37.864Z""",-0.128048167,33.625,0.011060018,0.083832622,84,FALSE
2236,"""2022-10-26T08:55:38.866Z""",0.199106887,33.625,0.000363747,0.082645774,84,FALSE
2237,"""2022-10-26T08:55:39.866Z""",-0.024035355,33.6875,0.437323302,0.09656322,84,FALSE
2238,"""2022-10-26T08:55:40.880Z""",1,,,,84,FALSE
2239,"""2022-10-26T08:55:41.880Z""",-1.184346199,33.625,0.117389128,0.080013454,84,FALSE
2240,"""2022-10-26T08:55:42.891Z""",0.00476797,33.6875,0,0.081966162,84,FALSE
2241,"""2022-10-26T08:55:43.894Z""",0.240037799,33.6875,0.342606425,0.084512234,84,FALSE
2242,"""2022-10-26T08:55:44.903Z""",-0.040195141,33.6875,0,0.082645774,84,FALSE
2243,"""2022-10-26T08:55:45.906Z""",0.174464941,33.625,7.63304706197232e-05,0.194675028,84,FALSE
2244,"""2022-10-26T08:55:46.907Z""",-0.205493018,33.6875,-0.463289499,0.090284169,84,FALSE
2245,"""2022-10-26T08:55:47.924Z""",-0.952264071,33.6875,-0.000601994,0.086292624,84,FALSE
2246,"""2022-10-26T08:55:48.926Z""",-0.044242106,33.6875,0.114823133,0.084598482,84,FALSE
2247,"""2022-10-26T08:55:49.926Z""",-0.047418907,33.6875,-0.032440595,0.197900772,84,FALSE
2248,"""2022-10-26T08:55:50.928Z""",-0.380189598,33.6875,-0.37582919,0.092743993,84,FALSE
2249,"""2022-10-26T08:55:51.942Z""",-0.233419299,33.6875,-0.001600595,0.079506278,84,FALSE
2250,"""2022-10-26T08:55:52.949Z""",-0.155725002,33.6875,0,0.088331401,84,FALSE
2251,"""2022-10-26T08:55:53.951Z""",0.175963789,33.6875,0.39301753,0.086972296,85,FALSE
2252,"""2022-10-26T08:55:54.955Z""",0.145564079,33.6875,-0.000532597,0.170486867,85,FALSE
2253,"""2022-10-26T08:55:55.960Z""",-0.510121107,33.6875,-0.213198289,0.088331401,85,FALSE
2254,"""2022-10-26T08:55:56.960Z""",-1.48186326,33.6875,-0.006908299,0.08391881,85,FALSE
2255,"""2022-10-26T08:55:57.965Z""",-0.454629928,33.6875,0.129743099,0.083746493,85,FALSE
2256,"""2022-10-26T08:55:58.980Z""",-0.324457765,33.625,6.29183010481842e-43,0.081458807,85,FALSE
2257,"""2022-10-26T08:55:59.983Z""",-0.038226377,33.625,-0.000162835,0.080865383,85,FALSE
2258,"""2022-10-26T08:56:00.986Z""",-0.053481054,33.6875,0,0.086972237,85,FALSE
2259,"""2022-10-26T08:56:01.988Z""",-0.041158989,33.6875,0,0.086378694,85,FALSE
2260,"""2022-10-26T08:56:02.990Z""",-0.271737576,33.6875,-0.001378926,0.083832622,85,FALSE
2261,"""2022-10-26T08:56:03.991Z""",-0.189645931,33.6875,0.000645864,0.085871518,85,FALSE
2262,"""2022-10-26T08:56:04.993Z""",-0.241001338,33.6875,0.000215243,0.079506278,85,FALSE
2263,2022-10-26T08:56:05.993Z,-0.340186059,33.6875,0.000849394,0.084598482,85,FALSE
2264,2022-10-26T08:56:06.997Z,-0.066913225,33.6875,-0.001957245,0.095883727,85,FALSE
2265,2022-10-26T08:56:08.004Z,-0.133508638,33.6875,0.00055532,0.083153129,85,FALSE
2266,2022-10-26T08:56:09.005Z,-0.126634181,33.6875,0.000379464,0.080693126,85,FALSE
2267,2022-10-26T08:56:10.010Z,0.053743966,33.6875,0.000178006,0.086464942,85,FALSE
2268,2022-10-26T08:56:11.022Z,-0.019419104,33.75,2.06817821890581e-05,0.087738037,85,FALSE
2269,2022-10-26T08:56:12.036Z,0.004484903,33.6875,-7.99E-05,0.083832622,85,FALSE
2270,2022-10-26T08:56:13.042Z,-0.034804702,33.6875,8.98020080057904e-05,0.083832622,85,FALSE
2271,2022-10-26T08:56:14.046Z,0.053433798,33.6875,0.013862561,0.078233182,85,FALSE
2272,2022-10-26T08:56:15.048Z,0.414830416,33.75,0.067333773,0.073734343,85,FALSE
2273,2022-10-26T08:56:16.049Z,-0.133123681,33.6875,0.0006759,0.165480733,85,FALSE
2274,2022-10-26T08:56:17.053Z,-0.125476256,33.6875,0,0.088417649,85,FALSE
2275,2022-10-26T08:56:18.057Z,-0.109199449,33.6875,0,0.08128649,85,FALSE
2276,2022-10-26T08:56:19.059Z,-0.233229771,33.6875,-0.172342137,0.08128649,85,FALSE
2277,2022-10-26T08:56:20.065Z,-0.331350863,33.75,0.098443106,0.082731843,85,FALSE
2278,2022-10-26T08:56:21.069Z,0.791053057,33.75,0.00377391,0.08391881,85,FALSE
2279,2022-10-26T08:56:22.084Z,-0.212806076,33.75,-0.554136157,0.085191905,85,FALSE
2280,2022-10-26T08:56:23.099Z,2.068596363,33.6875,0.057345163,0.08128649,85,FALSE
2281,2022-10-26T08:56:24.102Z,-0.08697515,33.75,2.32677351801763e-33,0.085871577,85,FALSE
2282,2022-10-26T08:56:25.118Z,-0.059175991,33.75,-0.000135491,0.085105658,85,FALSE
2283,2022-10-26T08:56:26.120Z,-0.059864573,33.75,0,0.197134912,85,FALSE
2284,2022-10-26T08:56:27.121Z,-0.013268432,33.75,-5.67E-09,0.488751769,85,FALSE
2285,2022-10-26T08:56:28.137Z,-0.083442532,33.75,0.00350981,0.082559586,85,FALSE
2286,2022-10-26T08:56:29.138Z,-2.293660641,33.6875,-6.05E-05,0.084512234,85,FALSE
2287,2022-10-26T08:56:30.138Z,-0.261712015,33.75,0.180487514,0.08756572,85,FALSE
2288,2022-10-26T08:56:31.140Z,-0.021395016,33.75,-4.63E-23,0.171759963,85,FALSE
2289,2022-10-26T08:56:32.155Z,-0.311852992,33.75,-0.23784098,0.085105658,85,FALSE
2290,2022-10-26T08:56:33.160Z,-0.212214664,33.75,0,0.085105658,85,FALSE
2291,2022-10-26T08:56:34.162Z,-0.165329844,33.75,0,0.085191846,85,FALSE
2292,2022-10-26T08:56:35.168Z,0.200969234,33.75,0.532631099,0.082645774,86,FALSE
2293,2022-10-26T08:56:36.170Z,-0.153212756,33.75,-6.27E-05,0.486119509,86,FALSE
2294,2022-10-26T08:56:37.176Z,-0.024928579,33.75,-0.075521365,0.083239198,86,FALSE
2295,2022-10-26T08:56:38.181Z,0.776034117,33.75,-0.047409333,0.082645774,86,FALSE
2296,2022-10-26T08:56:39.183Z,-0.100255191,33.75,-0.332334846,0.085785329,86,FALSE
2297,2022-10-26T08:56:40.187Z,-0.078161471,33.75,0,0.079506218,86,FALSE
2298,2022-10-26T08:56:41.201Z,-0.039153315,33.75,0,0.078146994,86,FALSE
2299,2022-10-26T08:56:42.205Z,-0.027368831,33.75,0,0.086464942,86,FALSE
2300,2022-10-26T08:56:43.209Z,-0.00770132,33.75,0,0.085105717,86,FALSE
2301,2022-10-26T08:56:44.212Z,0.19216612,33.75,0.035520174,0.083832622,86,FALSE
2302,2022-10-26T08:56:45.219Z,0.197469532,33.75,0.09575294,0.084512234,86,FALSE
2303,2022-10-26T08:56:46.222Z,0.115981072,33.75,3.65132619489707e-30,0.193995357,86,FALSE
2304,2022-10-26T08:56:47.225Z,0.104245916,33.75,0,0.084426165,86,FALSE
2305,2022-10-26T08:56:48.227Z,0.044629775,33.75,0,0.088924885,86,FALSE
2306,2022-10-26T08:56:49.241Z,-0.285543084,33.75,-0.162150696,0.086464942,86,FALSE
2307,2022-10-26T08:56:50.242Z,-0.221653044,33.75,0.086851992,0.079506278,86,FALSE
2308,2022-10-26T08:56:51.244Z,0.715023279,33.75,0.002529916,0.085191905,86,FALSE
2309,2022-10-26T08:56:52.247Z,-0.197482198,33.75,-0.570374548,0.086378694,86,FALSE
2310,2022-10-26T08:56:53.253Z,-0.918504,33.75,0.113196157,0.079506218,86,FALSE
2311,2022-10-26T08:56:54.258Z,-0.029824199,33.8125,1.98040395931256e-13,0.085105717,86,FALSE
2312,2022-10-26T08:56:55.262Z,-0.000240857,33.75,0.000354268,0.090197921,86,FALSE
2313,2022-10-26T08:56:56.275Z,-0.07827159,33.75,0,0.405409515,86,FALSE
2314,2022-10-26T08:56:57.279Z,-0.080408692,33.75,0,0.154530525,86,FALSE
2315,2022-10-26T08:56:58.284Z,-0.143627033,33.8125,0.066392437,0.082645774,86,FALSE
2316,2022-10-26T08:56:59.290Z,-0.045559898,33.8125,0.047746953,0.083153069,86,TRUE
2317,2022-10-26T08:57:00.305Z,,,,,86,FALSE
2318,2022-10-26T08:57:01.313Z,-0.168696567,33.8125,0.00472171,0.085105658,86,TRUE
2319,2022-10-26T08:57:02.317Z,-0.231237829,33.8125,-0.178724006,0.088838756,86,FALSE
2320,2022-10-26T08:57:03.325Z,-0.236043826,33.8125,-0.004602973,0.080099642,86,FALSE
2321,2022-10-26T08:57:04.340Z,-0.163210213,33.75,0,0.087737978,86,FALSE
2322,2022-10-26T08:57:05.344Z,-0.094865844,33.75,0,0.088838756,87,FALSE
2323,2022-10-26T08:57:06.350Z,0.169486091,33.8125,-0.00026129,0.174133718,87,FALSE
2324,2022-10-26T08:57:07.355Z,-0.466182023,33.8125,-0.594824851,0.476528585,87,FALSE
2325,2022-10-26T08:57:08.360Z,0.184837878,33.8125,0.06383644,0.085785329,87,FALSE
2326,2022-10-26T08:57:09.367Z,-0.101372138,33.8125,0,0.083832622,87,FALSE
2327,2022-10-26T08:57:10.369Z,0.082796603,33.8125,0,0.085785329,87,FALSE
2328,2022-10-26T08:57:11.372Z,0.101277262,33.75,1.2653725132853e-42,0.080013454,87,FALSE
2329,2022-10-26T08:57:12.378Z,0.15524964,33.8125,-0.027583333,0.095290124,87,FALSE
2330,2022-10-26T08:57:13.381Z,0.044377215,33.8125,-0.083505653,0.082559526,87,FALSE
2331,2022-10-26T08:57:14.385Z,0.423750579,33.8125,0.134613618,0.079333961,87,FALSE
2332,2022-10-26T08:57:15.401Z,-0.137439251,33.8125,-4.44E-14,0.172267258,87,FALSE
2333,2022-10-26T08:57:16.404Z,-0.091478661,33.75,0,0.090877593,87,FALSE
2334,2022-10-26T08:57:17.410Z,-0.072606973,33.75,0,0.080693126,87,FALSE
2335,2022-10-26T08:57:18.417Z,-0.220660955,33.8125,-0.164654419,0.08918339,87,FALSE
2336,2022-10-26T08:57:19.418Z,-0.149015725,33.8125,0.102477297,0.084512293,87,FALSE
2337,2022-10-26T08:57:20.434Z,0.88706553,33.8125,0.00267996,0.079592347,87,FALSE
2338,2022-10-26T08:57:21.438Z,-0.315070838,33.8125,-0.256554872,0.082559586,87,FALSE
2339,2022-10-26T08:57:22.447Z,-0.863263488,33.8125,0.101997584,0.082559526,87,FALSE
2340,2022-10-26T08:57:23.447Z,-0.035757713,33.8125,6.87015490257181e-05,0.084004879,87,FALSE
2341,2022-10-26T08:57:24.455Z,0.005532561,33.8125,-0.000277584,0.086378753,87,FALSE
2342,2022-10-26T08:57:25.459Z,-0.107457325,33.8125,0,0.467703223,87,FALSE
2343,2022-10-26T08:57:26.473Z,0.164659381,33.8125,0,0.488072157,87,FALSE
2344,2022-10-26T08:57:27.475Z,-0.511714995,33.8125,-0.281796336,0.092322946,87,FALSE
2345,2022-10-26T08:57:28.481Z,2.112013102,33.8125,0.013612126,0.083832622,87,FALSE
2346,2022-10-26T08:57:29.483Z,-0.576847792,33.8125,0.21509178,0.081372678,87,FALSE
2347,2022-10-26T08:57:30.486Z,-0.166292533,33.8125,-0.001567648,0.190769672,87,FALSE
2348,2022-10-26T08:57:31.493Z,-0.136474371,33.8125,-0.342596143,0.079506218,87,FALSE
2349,2022-10-26T08:57:32.498Z,-0.19209969,33.8125,-5.00E-05,0.092064559,87,FALSE
2350,2022-10-26T08:57:33.500Z,-0.134045616,33.8125,0,0.082559586,87,FALSE
2351,2022-10-26T08:57:34.514Z,0.179791689,33.875,0.73578155,0.080693066,88,FALSE
2352,2022-10-26T08:57:35.519Z,0.250752658,33.8125,-0.000125956,0.492570996,88,FALSE
2353,2022-10-26T08:57:36.524Z,-2.378929853,33.8125,0.123159625,0.082731903,88,FALSE
2354,2022-10-26T08:57:37.528Z,0.404764414,33.875,-0.027133068,0.094610631,88,FALSE
2355,2022-10-26T08:57:38.538Z,0.168224424,33.8125,0.125397593,0.086972296,88,FALSE
2356,2022-10-26T08:57:39.545Z,0.06060975,33.8125,-0.000730675,0.184576631,88,FALSE
2357,2022-10-26T08:57:40.546Z,0.086539,33.8125,0,0.078060865,88,FALSE
2358,2022-10-26T08:57:41.548Z,0.079145446,33.8125,0,0.092657924,88,FALSE
2359,2022-10-26T08:57:42.554Z,-0.240519628,33.8125,-0.164823547,0.088924885,88,FALSE
2360,2022-10-26T08:57:43.562Z,-0.156244412,33.875,0.102142647,0.088245332,88,FALSE
2361,2022-10-26T08:57:44.566Z,0.753876626,33.875,0.002597231,0.084426165,88,FALSE
2362,2022-10-26T08:57:45.573Z,-0.332502067,33.875,-0.24485983,0.086378753,88,FALSE
2363,2022-10-26T08:57:46.573Z,-0.859386802,33.875,0.100689255,0.085785329,88,FALSE
2364,2022-10-26T08:57:47.583Z,-0.042173214,33.8125,5.41909030289389e-05,0.08128655,88,FALSE
2365,2022-10-26T08:57:48.585Z,-0.010938207,33.875,0.001090207,0.087738037,88,FALSE
2366,2022-10-26T08:57:49.600Z,-0.070044257,33.8125,0,0.504535854,88,FALSE
2367,2022-10-26T08:57:50.600Z,0.076042004,33.875,0,0.212411642,88,FALSE
2368,2022-10-26T08:57:51.605Z,0.053078502,33.8125,-0.043912821,0.080606997,88,FALSE
2369,2022-10-26T08:57:52.611Z,0.353357971,33.875,0.007438348,0.090284109,88,FALSE
2370,2022-10-26T08:57:53.625Z,-0.043126073,33.875,0.192297921,0.084598482,88,FALSE
2371,2022-10-26T08:57:54.625Z,0.014144525,33.875,-6.54E-05,0.179225981,88,FALSE
2372,2022-10-26T08:57:55.631Z,-0.286372125,33.8125,-0.211976677,0.081880033,88,FALSE
2373,2022-10-26T08:57:56.633Z,-0.215825826,33.875,0,0.081880033,88,FALSE
2374,2022-10-26T08:57:57.649Z,-0.179564923,33.8125,0,0.084512234,88,FALSE
2375,2022-10-26T08:57:58.652Z,0.101014048,33.8125,0.449553221,0.081880033,89,FALSE
2376,2022-10-26T08:57:59.660Z,-0.09662424,33.875,-8.56E-05,0.488072217,89,FALSE
2377,2022-10-26T08:58:00.668Z,1.143080115,33.8125,0.119590893,0.081966162,89,FALSE
2378,2022-10-26T08:58:01.675Z,-0.61821568,33.875,-0.082856782,0.085785329,89,FALSE
2379,2022-10-26T08:58:02.679Z,0.561567664,33.875,0.106233142,0.087737978,89,FALSE
2380,2022-10-26T08:58:03.684Z,-0.191614181,33.8125,-0.002047109,0.203500211,89,FALSE
2381,2022-10-26T08:58:04.684Z,0.056380726,33.875,0,0.081200421,89,FALSE
2382,2022-10-26T08:58:05.690Z,0.021534642,33.8125,0,0.081966162,89,FALSE
2383,2022-10-26T08:58:06.699Z,-0.113382652,33.875,-0.158735514,0.083153129,89,FALSE
2384,2022-10-26T08:58:07.702Z,-0.203590393,33.875,0.076337755,0.083239198,89,FALSE
2385,2022-10-26T08:58:08.709Z,1.148057818,33.875,0.00027079,0.091471016,89,FALSE
2386,2022-10-26T08:58:09.713Z,-0.236985415,33.875,-0.398308218,0.087058365,89,FALSE
2387,2022-10-26T08:58:10.719Z,-0.406657875,33.875,0.1011611,0.091470957,89,FALSE
2388,2022-10-26T08:58:11.732Z,-0.056691121,33.875,8.15116291050799e-05,0.078826606,89,FALSE
2389,2022-10-26T08:58:12.746Z,0.157832682,33.9375,0.083790839,0.07755357,89,FALSE
2390,2022-10-26T08:58:13.752Z,-0.079589285,33.875,0,0.090111792,89,FALSE
2391,2022-10-26T08:58:14.754Z,0.416560143,33.875,0,0.19535464,89,FALSE
2392,2022-10-26T08:58:15.761Z,-0.533460379,33.875,-0.197968319,0.088331461,89,FALSE
2393,2022-10-26T08:58:16.761Z,,,,,89,FALSE
2394,2022-10-26T08:58:17.775Z,-0.012687369,33.875,0.002000368,0.092830241,89,FALSE
2395,2022-10-26T08:58:18.778Z,0.104010701,33.875,0.195826128,0.086378694,89,FALSE
2396,2022-10-26T08:58:19.778Z,-0.026047381,33.875,-0.004009722,0.172267258,89,FALSE
2397,2022-10-26T08:58:20.795Z,-0.094468191,33.875,-0.340274632,0.082645774,89,FALSE
2398,2022-10-26T08:58:21.789Z,-0.189420819,33.875,-0.000129694,0.093337536,89,FALSE
2399,2022-10-26T08:58:22.798Z,-0.150508121,33.875,0,0.087824106,89,FALSE
2400,2022-10-26T08:58:23.812Z,0.356228769,33.875,0.74519515,0.081372738,90,FALSE
2401,2022-10-26T08:58:24.822Z,0.271296293,33.875,-0.000586717,0.244238079,90,FALSE
2402,2022-10-26T08:58:25.827Z,-3.691285133,33.875,0.000642568,0.080099642,90,FALSE
2403,2022-10-26T08:58:26.830Z,-1.037451267,33.875,-0.045774426,0.087058365,90,FALSE
2404,2022-10-26T08:58:27.832Z,-0.147665501,33.875,0.159036353,0.084512234,90,FALSE
2405,2022-10-26T08:58:28.844Z,-0.190836221,33.875,-0.022025215,0.179398298,90,FALSE
2406,2022-10-26T08:58:29.850Z,-0.03182181,33.875,0,0.081966102,90,FALSE
2407,2022-10-26T08:58:30.864Z,-0.014307745,33.875,0,0.08569926,90,FALSE
2408,2022-10-26T08:58:31.878Z,-0.222986564,33.875,-0.101995759,0.080779314,90,FALSE
2409,2022-10-26T08:58:32.884Z,-0.327114314,33.9375,0.001524342,0.085105717,90,FALSE
2410,2022-10-26T08:58:33.888Z,4.096178532,33.9375,0.000432044,0.083153069,90,FALSE
2411,2022-10-26T08:58:34.894Z,0.008233549,33.9375,0.516943395,0.090284169,90,FALSE
2412,2022-10-26T08:58:35.899Z,-0.668829679,33.9375,0.120302707,0.080779254,90,FALSE
2413,2022-10-26T08:58:36.900Z,-0.124354988,33.9375,0,0.082559586,90,FALSE
2414,2022-10-26T08:58:37.915Z,0.277592301,33.875,0.210150272,0.092236817,90,FALSE
2415,2022-10-26T08:58:38.920Z,-0.068713784,33.9375,0,0.088245332,90,FALSE
2416,2022-10-26T08:58:39.924Z,0.319711953,33.875,0.00104882,0.189582765,90,FALSE
2417,2022-10-26T08:58:40.925Z,-0.364033014,33.9375,-0.424206376,0.08569926,90,FALSE
2418,2022-10-26T08:58:41.936Z,0.424795508,33.875,0.000301693,0.081372738,90,FALSE
2419,2022-10-26T08:58:42.937Z,-0.026208093,33.9375,0.149895549,0.092743993,90,FALSE
2420,2022-10-26T08:58:43.940Z,-0.125745505,33.9375,-0.013102408,0.208678663,90,FALSE
2421,2022-10-26T08:58:44.946Z,-0.290874958,33.9375,-0.30259046,0.085191846,90,FALSE
2422,2022-10-26T08:58:45.949Z,-0.226101443,33.875,-0.002151167,0.082559526,90,FALSE
2423,2022-10-26T08:58:46.964Z,-0.185693026,33.9375,0,0.083918869,90,FALSE
2424,2022-10-26T08:58:47.978Z,0.150103927,33.9375,0.341837257,0.090877533,91,FALSE
2425,2022-10-26T08:58:48.979Z,0.184286654,33.9375,-0.000463918,0.174899518,91,FALSE
2426,2022-10-26T08:58:49.986Z,-0.244699284,33.9375,-0.409036458,0.08391881,91,FALSE
2427,2022-10-26T08:58:50.991Z,-1.317677259,33.9375,0.100089774,0.083325446,91,FALSE
2428,2022-10-26T08:58:51.996Z,0.155966818,33.9375,-0.012588904,0.086378753,91,FALSE
2429,2022-10-26T08:58:52.998Z,0.081877559,33.9375,0.035337087,0.084598482,91,FALSE
2430,2022-10-26T08:58:54.008Z,-0.229572743,33.9375,0,0.186950445,91,FALSE
2431,2022-10-26T08:58:55.023Z,0.020886539,33.9375,-6.13E-32,0.084598482,91,FALSE
2432,2022-10-26T08:58:56.024Z,0.061641276,33.9375,0,0.087651789,91,FALSE
2433,2022-10-26T08:58:57.034Z,-0.167259306,33.9375,-0.166962638,0.083832622,91,FALSE
2434,2022-10-26T08:58:58.035Z,-0.260881066,33.9375,0.101582624,0.080099702,91,FALSE
2435,2022-10-26T08:58:59.040Z,0.728990257,33.9375,0.002139668,0.087058365,91,FALSE
2436,2022-10-26T08:59:00.056Z,-0.303756714,34,-0.549680412,0.090370238,91,FALSE
2437,2022-10-26T08:59:01.061Z,2.125651836,34,0.045645516,0.089604497,91,FALSE
2438,2022-10-26T08:59:02.062Z,-0.074641138,34,0.000107205,0.082645774,91,FALSE
2439,2022-10-26T08:59:03.064Z,-0.088572122,33.9375,1.0938395682673e-40,0.080185771,91,FALSE
2440,2022-10-26T08:59:04.070Z,-0.098545045,33.9375,0,0.200360656,91,FALSE
2441,2022-10-26T08:59:05.086Z,-0.233513147,33.9375,-0.174655691,0.078826606,91,FALSE
2442,2022-10-26T08:59:06.092Z,3.46476984,33.9375,0,0.078146994,91,FALSE
2443,2022-10-26T08:59:07.097Z,-0.064302191,34,0.114223272,0.08756572,91,TRUE
2444,2022-10-26T08:59:08.102Z,-0.209058404,33.9375,0,0.259601057,91,FALSE
2445,2022-10-26T08:59:09.109Z,-0.21846503,33.9375,-0.254237592,0.083832622,91,FALSE
2446,2022-10-26T08:59:10.114Z,-0.258293867,33.9375,-0.000508398,0.082559586,91,FALSE
2447,2022-10-26T08:59:11.119Z,-0.146045774,33.9375,0,0.089518428,91,FALSE
2448,2022-10-26T08:59:12.124Z,-0.143457279,33.9375,0,0.082645774,92,FALSE
2449,2022-10-26T08:59:13.131Z,0.174020827,33.9375,-0.00044663,0.168534219,92,FALSE
2450,2022-10-26T08:59:14.135Z,-0.279226303,33.9375,-0.530773878,0.085277975,92,FALSE
2451,2022-10-26T08:59:15.140Z,1.38349402,33.9375,0.095727682,0.081966102,92,FALSE
2452,2022-10-26T08:59:16.140Z,0.211387366,34,0.027327614,0.085613012,92,FALSE
2453,2022-10-26T08:59:17.142Z,0.155332819,33.9375,0.030136358,0.078826606,92,FALSE
2454,2022-10-26T08:59:18.142Z,0.112940326,33.9375,0,0.174219847,92,FALSE
2455,2022-10-26T08:59:19.144Z,0.069519721,33.9375,0,0.084598482,92,FALSE
2456,2022-10-26T08:59:20.159Z,0.053908426,33.9375,0,0.08655107,92,FALSE
2457,2022-10-26T08:59:21.159Z,-0.21404016,33.9375,-0.162989527,0.084512293,92,FALSE
2458,2022-10-26T08:59:22.167Z,-0.14765048,33.9375,0.074552611,0.090963781,92,FALSE
2459,2022-10-26T08:59:23.173Z,-0.191286936,34,0.023558291,0.086464942,92,FALSE
2460,2022-10-26T08:59:24.187Z,-0.321451336,34,-0.226212889,0.080606997,92,FALSE
2461,2022-10-26T08:59:25.194Z,-0.064467922,34,-2.39E-26,0.080013454,92,FALSE
2462,2022-10-26T08:59:26.194Z,0.33280921,34,-0.177838877,0.086292624,92,FALSE
2463,2022-10-26T08:59:27.194Z,-0.069052741,34,0,0.084512234,92,FALSE
2464,2022-10-26T08:59:28.198Z,-0.08897157,34,0,0.16480118,92,FALSE
2465,2022-10-26T08:59:30.219Z,-0.14512457,34,-0.328277677,0.081458807,92,FALSE
2466,2022-10-26T08:59:31.227Z,1.109392524,34,0,0.081880033,92,FALSE
2467,2022-10-26T08:59:32.230Z,-0.11082869,34,0.189928293,0.085191905,92,TRUE
2468,2022-10-26T08:59:33.232Z,-0.18430458,34,-0.00048666,0.193401933,92,FALSE
2469,2022-10-26T08:59:34.236Z,-0.372795641,34,-0.349690586,0.094103336,92,FALSE
2470,2022-10-26T08:59:35.240Z,-0.215864778,34,-0.002183693,0.081966162,92,FALSE
2471,2022-10-26T08:59:36.246Z,-0.183060303,34,0,0.088924885,92,FALSE
2472,2022-10-26T08:59:37.248Z,0.166131735,34,0.31650576,0.080779254,93,FALSE
2473,2022-10-26T08:59:38.250Z,0.174969465,34,-0.001111505,0.085105717,93,FALSE
2474,2022-10-26T08:59:39.250Z,-0.540228367,34,-0.249330804,0.088752687,93,FALSE
2475,2022-10-26T08:59:40.252Z,-1.407713771,34,-0.0034972,0.084512293,93,FALSE
2476,2022-10-26T08:59:41.257Z,-0.212759182,34,0.112221085,0.086972296,93,FALSE
2477,2022-10-26T08:59:42.259Z,0.167508021,34,0.021679111,0.357540429,93,FALSE
2478,2022-10-26T08:59:43.263Z,-0.03933562,34,6.53755851089954e-05,0.081966102,93,FALSE
2479,2022-10-26T08:59:44.277Z,-0.077211611,34,0,0.080693126,93,FALSE
2480,2022-10-26T08:59:45.283Z,-0.325780392,34,-0.037821684,0.086464942,93,FALSE
2481,2022-10-26T08:59:46.287Z,-0.144702241,34,-0.066690043,0.08128655,93,FALSE
2482,2022-10-26T08:59:47.303Z,-0.26537326,34,0.008520759,0.087058365,93,FALSE
2483,2022-10-26T08:59:48.304Z,-0.368013918,34,0.384931028,0.080099702,93,FALSE
2484,2022-10-26T08:59:49.318Z,-3.551728487,34,0.03375398,0.087737978,93,FALSE
2485,2022-10-26T08:59:50.321Z,0.020940222,34,0,0.083239198,93,FALSE
2486,2022-10-26T08:59:51.326Z,0.271633863,34,0.004838119,0.083832622,93,FALSE
2487,2022-10-26T08:59:52.332Z,-0.090924099,34,3.2629144965145e-21,0.085785329,93,FALSE
2488,2022-10-26T08:59:53.333Z,-0.075397909,34,0,0.159450471,93,FALSE
2489,2022-10-26T08:59:54.334Z,-0.448838592,34,-0.299531966,0.08391881,93,FALSE
2490,2022-10-26T08:59:55.339Z,1.606699109,34,-0.002467573,0.082645774,93,FALSE
2491,2022-10-26T08:59:56.343Z,-0.230480462,34,0.108742811,0.086378753,93,FALSE
2492,2022-10-26T08:59:57.346Z,-0.275283128,34.0625,0.054096185,0.4599787,93,FALSE
2493,2022-10-26T08:59:58.355Z,-0.188652039,34.0625,-0.264178067,0.080185711,93,FALSE
2494,2022-10-26T08:59:59.359Z,-0.207781345,34.0625,-0.0004466,0.081372738,93,FALSE
2495,2022-10-26T09:00:00.360Z,-0.160301626,34.0625,0,0.085105658,93,FALSE
2496,2022-10-26T09:00:01.362Z,0.052476831,34.0625,0.14766854,0.081372738,94,FALSE
2497,2022-10-26T09:00:02.363Z,0.185415387,34,-0.000509835,0.164628863,94,FALSE
2498,2022-10-26T09:00:03.372Z,-0.054218836,34.0625,-0.374289423,0.075093508,94,FALSE
2499,2022-10-26T09:00:04.378Z,-0.037082251,34.0625,-0.004524492,0.082559586,94,FALSE
2500,2022-10-26T09:00:05.382Z,0.539016545,34.0625,0.107386634,0.084512234,94,FALSE
2501,2022-10-26T09:00:06.383Z,0.10353253,34.0625,0.026036786,0.486799181,94,FALSE
2502,2022-10-26T09:00:07.389Z,-0.056714289,34.0625,8.49854695843532e-05,0.086972237,94,FALSE
2503,2022-10-26T09:00:08.405Z,-0.066121727,34.0625,0,0.07942003,94,FALSE
2504,2022-10-26T09:00:09.410Z,-0.083929278,34.0625,-0.084253691,0.084598422,94,FALSE
2505,2022-10-26T09:00:10.414Z,-0.293424606,34.0625,-0.018597905,0.095376372,94,FALSE
2506,2022-10-26T09:00:11.417Z,4.276665211,34.0625,-0.000286613,0.09656322,94,FALSE
2507,2022-10-26T09:00:12.421Z,0.10979756,34.125,0.470106304,0.085785329,94,FALSE
2508,2022-10-26T09:00:13.422Z,-0.315678835,34.0625,0.120037019,0.083239198,94,FALSE
2509,2022-10-26T09:00:14.428Z,-0.062590271,34.0625,0,0.078146935,94,FALSE
2510,2022-10-26T09:00:15.432Z,0.34273845,34.0625,0.253879726,0.078740358,94,FALSE
2511,2022-10-26T09:00:16.436Z,-0.075796992,34.0625,0,0.078740418,94,FALSE
2512,2022-10-26T09:00:17.444Z,0.16666609,34,0,0.204266012,94,FALSE
